date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2008-02-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,34.0,0.32
2008-02-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,59.0,0.55
2008-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65.0,0.6
2008-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,62.73,0.58
2008-03-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,76.0,0.71
2008-03-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,34.0,0.32
2008-03-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,61.0,0.57
2008-03-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60.0,0.56
2008-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.0,0.62
2008-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,62.73,0.58
2008-04-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,63.5,0.59
2008-04-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,88.0,0.82
2008-04-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,68.0,0.63
2008-04-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,86.0,0.8
2008-04-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,34.0,0.32
2008-04-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,33.0,0.31
2008-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,65.81,0.61
2008-05-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65.0,0.6
2008-05-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.0,0.62
2008-05-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.0,0.62
2008-05-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,95.0,0.88
2008-05-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,66.5,0.62
2008-05-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,35.0,0.32
2008-05-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,66.5,0.62
2008-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,66.5,0.62
2008-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,65.0,0.6
2008-06-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,68.0,0.63
2008-06-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,70.0,0.65
2008-06-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,100.0,0.93
2008-06-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,38.0,0.35
2008-06-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65.0,0.6
2008-06-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,39.0,0.36
2008-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.0,0.62
2008-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,66.05,0.61
2008-07-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,70.0,0.65
2008-07-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,100.0,0.93
2008-07-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40.0,0.37
2008-07-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65.0,0.6
2008-07-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,39.0,0.36
2008-07-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,66.5,0.62
2008-08-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,62.5,0.58
2008-08-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,58.0,0.54
2008-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,64.5,0.6
2008-08-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,117.5,1.09
2008-08-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,40.0,0.37
2008-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,63.5,0.59
2008-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,62.22,0.58
2008-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,61.55,0.57
2008-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,61.69,0.56
2008-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,63.94,0.57
2009-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,58.5,0.51
2009-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,69.5,0.61
2009-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,127.92,1.12
2009-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,72.0,0.63
2009-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,68.33,0.6
2009-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,64.62,0.57
2009-02-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,73.58,0.65
2009-02-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,85.0,0.75
2009-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,122.78,1.08
2009-02-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,74.0,0.65
2009-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,69.54,0.61
2009-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,65.0,0.57
2009-03-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,75.0,0.66
2009-03-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,79.67,0.7
2009-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.08,0.59
2009-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,61.01,0.53
2009-04-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.23,0.52
2009-04-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,69.59,0.6
2009-04-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,80.0,0.69
2009-04-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,113.75,0.98
2009-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,57.72,0.5
2009-05-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,68.33,0.58
2009-05-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,75.0,0.64
2009-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,68.34,0.58
2009-06-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.04,0.52
2009-06-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,68.75,0.6
2009-06-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,114.17,0.99
2009-06-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,80.0,0.7
2009-06-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,78.17,0.68
2009-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,62.11,0.54
2009-07-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,79.5,0.7
2009-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,70.33,0.62
2009-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,60.92,0.53
2009-08-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.1,0.52
2009-08-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,73.33,0.64
2009-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,82.46,0.72
2009-08-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,108.33,0.95
2009-08-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,80.0,0.7
2009-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,80.16,0.7
2009-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,61.11,0.53
2009-09-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.97,0.52
2009-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,75.0,0.65
2009-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,82.0,0.71
2009-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,101.67,0.89
2009-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,80.0,0.7
2009-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,78.08,0.68
2009-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65.89,0.57
2009-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,60.55,0.53
2009-10-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.61,0.53
2009-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,81.5,0.71
2009-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,105.0,0.91
2009-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,74.08,0.65
2009-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,61.52,0.54
2009-11-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.44,0.54
2009-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,82.42,0.72
2009-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,99.58,0.87
2009-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,79.83,0.7
2009-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,62.56,0.55
2009-12-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.65,0.55
2009-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.08,0.59
2010-01-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.73,0.53
2010-01-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,84.67,0.74
2010-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,80.08,0.7
2010-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,65.93,0.58
2010-02-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.0,0.52
2010-02-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60.0,0.52
2010-02-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,70.42,0.62
2010-02-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,85.42,0.75
2010-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,92.22,0.81
2010-02-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,85.83,0.75
2010-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,69.42,0.61
2010-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,62.2,0.54
2010-03-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.12,0.53
2010-03-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,70.0,0.61
2010-03-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,81.84,0.72
2010-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60.42,0.53
2010-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,52.77,0.46
2010-04-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.23,0.53
2010-04-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60.0,0.53
2010-04-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,63.0,0.55
2010-04-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,72.78,0.64
2010-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,52.09,0.46
2010-05-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.5,0.53
2010-05-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,59.5,0.52
2010-05-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,62.5,0.55
2010-05-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,63.75,0.56
2010-06-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.04,0.53
2010-06-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,59.83,0.53
2010-06-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,59.33,0.52
2010-06-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,63.33,0.56
2010-06-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.75,0.6
2010-06-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,64.83,0.57
2010-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,51.84,0.46
2010-07-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,48.33,0.43
2010-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,50.5,0.45
2010-08-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.1,0.53
2010-08-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,46.0,0.41
2010-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,58.33,0.52
2010-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,61.25,0.55
2010-09-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.97,0.53
2010-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,50.0,0.44
2010-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,58.5,0.52
2010-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,55.0,0.49
2010-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,59.33,0.53
2010-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,57.5,0.51
2010-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,48.45,0.43
2010-10-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.61,0.54
2010-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,50.0,0.45
2010-10-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60.5,0.54
2010-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60.25,0.54
2010-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,60.92,0.55
2010-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,62.42,0.56
2010-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,53.3,0.48
2010-11-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.44,0.55
2010-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,54.0,0.48
2010-11-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,57.84,0.52
2010-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,61.25,0.55
2010-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,61.25,0.55
2010-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.25,0.6
2010-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,56.62,0.51
2010-12-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,54.0,0.49
2010-12-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.92,0.61
2010-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,67.0,0.6
2010-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,57.89,0.52
2011-01-15,,,National Average,1565,,,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.73,0.55
2011-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65.0,0.59
2011-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,62.13,0.56
2011-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,61.66,0.56
2011-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,65.0,0.59
2011-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,56.52,0.51
